정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7061009500,70,2차대자연맨션앞,2-cha Daejayeon Mansion,대구광역시,수성구,파동,128.618213,35.811247,6,240+304+405+413+449+가창2
7061009600,60,파동우체국앞,Padong Post Office,대구광역시,수성구,파동,128.619933,35.808967,6,240+304+405+413+449+가창2
7061009200,57,신세계주유소앞,Shinsegae Gas Station,대구광역시,수성구,파동,128.613942,35.816563,6,240+304+405+413+449+가창2
7061059300,4135,황금고가교네거리,Hwanggeum Elevated Bridge,대구광역시,수성구,황금1동,128.640938,35.840675,2,234+425
7061017700,20326,경북고등학교건너,Kyeongbuk High School,대구광역시,수성구,황금1동,128.638755,35.843748,8,100+234+349+449+524+수성1+수성3-1+순환3
7061017900,20325,국립대구박물관앞,Daegu Nat'l Museum,대구광역시,수성구,황금1동,128.639178,35.847103,8,100+234+349+449+524+수성1+수성3-1+순환3
7061017800,20338,국립대구박물관건너,Daegu Nat'l Museum,대구광역시,수성구,황금1동,128.639328,35.846658,8,100-1+234+349+449+524+수성1-1+수성3+순환3-1
7061017600,20337,경북고등학교앞,Kyeongbuk High School,대구광역시,수성구,황금1동,128.639043,35.843772,8,100-1+234+349+449+524+수성1-1+수성3+순환3-1
7061017500,20327,캐슬골드파크4단지앞,Castle Gold Park 4,대구광역시,수성구,황금1동,128.636552,35.840814,6,100+234+349+수성3-1+수성4+순환3
7061017400,20330,황금힐스테이트,Hwanggeum Hillstate,대구광역시,수성구,황금1동,128.636974,35.840487,6,100-1+234+349+수성3+수성4+순환3-1
7061017300,20329,성동초등학교건너,Seongdong Elementary School,대구광역시,수성구,황금1동,128.6333,35.840379,6,100-1+234+349+수성3+수성4+순환3-1
7061017200,2390,캐슬골드파크(1102동),Castle Gold Park,대구광역시,수성구,황금1동,128.630856,35.839681,6,100+234+349+수성3-1+수성4+순환3
7061017100,20193,캐슬골드파크(1504동),Castle Gold Park,대구광역시,수성구,황금1동,128.630643,35.839347,6,100-1+234+349+수성3+수성4+순환3-1
7061017000,20328,헬로TV대구방송앞,HelloTV Daegu Broadcasting,대구광역시,수성구,황금1동,128.626602,35.839346,6,100+234+349+수성3-1+수성4+순환3
7061018200,20331,우방신천지타운건너,Woobang Sincheonji Town,대구광역시,수성구,황금1동,128.640237,35.837932,6,449+524+수성1+수성4+순환3+순환3-1
7061033500,6,두리봉터널종점,Duribong Tunnel,대구광역시,수성구,황금1동,128.642007,35.844767,2,234+425
7061033300,5,두리봉터널종점건너,Duribong Tunnel,대구광역시,수성구,황금1동,128.642422,35.843678,2,234+425
7061034500,9095,성동초등학교앞,Seongdong Elementary School,대구광역시,수성구,황금1동,128.632945,35.840527,6,100+234+349+수성3-1+수성4+순환3
7061018300,20336,우방신천지타운앞,Woobang Sincheonji Town,대구광역시,수성구,황금1동,128.640394,35.838149,6,449+524+수성1-1+수성4+순환3+순환3-1
7061028100,20126,들안길네거리1,Deurangil (4) Junction,대구광역시,수성구,황금2동,128.616889,35.841579,2,403+410-1
7061016800,20207,대구과학고등학교앞,Daegu Science High School,대구광역시,수성구,황금2동,128.624864,35.84456,5,100+234+814+8140+수성1
7061016700,20159,대구과학고등학교건너,Daegu Science High School,대구광역시,수성구,황금2동,128.624193,35.844288,6,100-1+204+234+814+8140+수성1-1
7061016600,20158,어린이세상건너1,Children's World,대구광역시,수성구,황금2동,128.624453,35.847435,6,100-1+234+814+8140+급행3+수성1-1
7061016500,20157,대구고용노동청앞,Daegu Regional Employment and Labor Office,대구광역시,수성구,황금2동,128.624626,35.849142,5,100-1+234+814+8140+수성1-1
7061000100,20206,수성요양병원,Suseong Hospital,대구광역시,수성구,황금2동,128.62475,35.843535,1,204
7061016100,36,어린이세상건너2,Children's World,대구광역시,수성구,황금2동,128.623445,35.846212,1,204
7061016000,20312,황금시장앞,Hwanggeum Market,대구광역시,수성구,황금2동,128.621039,35.846537,1,204
7061015900,35,황금시장건너,Hwanggeum Market,대구광역시,수성구,황금2동,128.620518,35.84647,1,204
7061015800,20313,약사회관앞,Pharmaceutical Association Bldg,대구광역시,수성구,황금2동,128.617469,35.846761,1,204
7061015700,34,약사회관건너,Pharmaceutical Association Bldg,대구광역시,수성구,황금2동,128.617985,35.846612,1,204
7061013500,20125,황금2동치안센터앞,Hwanggeum 2-dong Police Operations Center,대구광역시,수성구,황금2동,128.616886,35.848527,2,403+410-1
7061012500,20316,SK리더스뷰건너,SK Leaders View,대구광역시,수성구,황금2동,128.620895,35.840208,3,349+수성4+순환3
7061012400,20317,들안길초등학교건너,Deurangil Elementary School,대구광역시,수성구,황금2동,128.617774,35.840457,3,349+수성4+순환3
7061013300,20245,황금초등학교앞,Hwanggeum Elementary School,대구광역시,수성구,황금2동,128.61689,35.844253,2,403+410-1
7061016200,15,어린이세상앞,Children's World,대구광역시,수성구,황금2동,128.625089,35.847394,6,100+234+814+8140+급행3+수성1
7001003500,1203,남문아파트앞,Nammun Apts,대구광역시,중구,남산1동,128.590958,35.861793,1,동구2
7001003600,1021,대구향교앞,Daegu Hyanggyo,대구광역시,중구,남산1동,128.595772,35.86015,2,401+동구2
7001003700,1024,대구향교건너,Daegu Hyanggyo,대구광역시,중구,남산1동,128.595882,35.860265,2,401+동구2
7001001600,20089,반월당역(2번출구),Banwoldang Station,대구광역시,중구,남산1동,128.593289,35.862659,13,204+304+306+349+401+405+410+503+518+649+650+706+805
7001002600,20090,명덕초등학교앞,Myeongdeok Elementary School,대구광역시,중구,남산1동,128.588174,35.856872,8,306+509+518+650+706+805+남구1-1+순환2
7001001900,20071,남문시장앞,Nammun Market,대구광역시,중구,남산1동,128.592055,35.860183,12,204+304+306+349+405+410-1+503+518+649+650+706+805
7001002000,20080,명덕역(6번출구),Myeongdeok Station,대구광역시,중구,남산1동,128.591243,35.857801,12,204+304+306+349+405+410+503+518+649+650+706+805
7001002100,20072,명덕역(7번출구),Myeongdeok Station,대구광역시,중구,남산1동,128.590966,35.857928,10,306+349+405+410-1+503+518+649+650+706+805
7001002300,20079,명덕네거리2,Myeongdeok (4) Junction,대구광역시,중구,남산1동,128.592473,35.856893,5,204+304+509+남구1-1+순환2
7001001800,20088,남문시장건너2,Nammun Market,대구광역시,중구,남산1동,128.592097,35.859558,12,204+304+306+349+405+410+503+518+649+650+706+805
7001011800,20070,반월당역(1번출구)2,Banwoldang Station,대구광역시,중구,남산2동,128.592939,35.862582,5,204+304+518+649+706
7001012400,1023,남문시장건너1,Nammun Market,대구광역시,중구,남산2동,128.59167,35.86164,1,동구2
7001012500,1025,남산2동행정복지센터앞,Namsan 2-dong Community Service Center,대구광역시,중구,남산2동,128.589181,35.864077,1,동구2
7001001100,21873,현대백화점.동아쇼핑건너,Hyundai Dept. Store. DongA Shopping Center,대구광역시,중구,남산2동,128.590222,35.865883,5,405+609+840+990+991
7001013900,21871,청라언덕(신남)역(8번출구),Cheongna Hill(Sinnam) Station,대구광역시,중구,남산2동,128.583873,35.86519,3,323-1+405+609
7001000900,21872,엘디스리젠트호텔건너,Eldis Regent Hotel,대구광역시,중구,남산2동,128.586761,35.866044,2,405+609
7001001700,20069,반월당역(1번출구)1,Banwoldang Station,대구광역시,중구,남산2동,128.59309,35.863347,8,306+349+401+405+410-1+503+650+805
7001003200,20112,남산초등학교앞,Namsan Elementary School,대구광역시,중구,남산2동,128.582536,35.862388,4,300+609+651+836
7001003400,1020,남산2동행정복지센터건너,Namsan 2-dong Community Service Center,대구광역시,중구,남산2동,128.588528,35.864887,1,동구2
7001002800,20096,남산역(프린스호텔건너),Namsan Station,대구광역시,중구,남산3동,128.584859,35.856585,5,509+650+706+805+순환2
7001003000,20111,경북공고앞,Gyeongbuk Technical High School,대구광역시,중구,남산3동,128.582808,35.857901,4,300+609+651+836
7001000400,2163,계명대학교대명캠퍼스건너,Keimyung University Daemyeong Campus,대구광역시,중구,남산4동,128.580007,35.857675,7,509+650+706+805+836+달서4-1+순환2
7001003300,20113,남산초등학교건너,Namsan Elementary School,대구광역시,중구,남산4동,128.582328,35.862724,5,300+609+651+808+836
7001003100,20109,경북공고건너,Gyeongbuk Technical High School,대구광역시,중구,남산4동,128.582572,35.858672,5,300+609+651+808+836
7001000200,20110,대명시장건너,Daemyeong Market,대구광역시,중구,남산4동,128.577822,35.858653,7,509+650+706+805+836+달서4-1+순환2
7001013800,21870,청라언덕(신남)역(2번출구),Cheongna Hill(Sinnam) Station,대구광역시,중구,남산4동,128.580695,35.864267,1,323-1
7001000600,21869,중부소방서앞,Jungbu Fire Station,대구광역시,중구,남산4동,128.576756,35.863069,3,250+323-1+급행6
7001008700,20099,대봉1동행정복지센터앞,Daebong 1-dong community Service Center,대구광역시,중구,대봉1동,128.604174,35.860373,1,323
7001008900,20098,청운맨션건너,Cheongun Mansion,대구광역시,중구,대봉1동,128.60463,35.856751,1,323
7001007800,2076,방천시장(김광석길)앞,Bangcheon Market(KimKwangseok-gil),대구광역시,중구,대봉1동,128.606362,35.862305,8,309+403+609+649+840+939+990+991
7001007500,2203,경대사대부설고등학교앞,Kyungpook National University High School ,대구광역시,중구,대봉1동,128.600522,35.863515,10,306+309+609+649+805+840+939+990+991+급행2
7001007900,20097,대백프라자앞,Debec Plaza,대구광역시,중구,대봉1동,128.60439,35.855212,5,234+304+323+509+순환2
7001008800,20094,청운맨션앞,Cheongun Mansion,대구광역시,중구,대봉1동,128.604664,35.857185,1,323-1
7001008600,633,대봉1동행정복지센터건너,Daebong 1-dong community Service Center,대구광역시,중구,대봉1동,128.603429,35.861373,1,323-1
7001009300,3167,대봉2동행정복지센터입구,Daebong 2-dong Community Service Center,대구광역시,중구,대봉2동,128.600896,35.859735,2,240+401
7001009000,3165,청라국민체육센터앞,Cheongna Sports Center,대구광역시,중구,대봉2동,128.602209,35.856554,2,240+401
7001009200,3168,대봉2동행정복지센터건너,Daebong 2-dong Community Service Center,대구광역시,중구,대봉2동,128.600918,35.860134,2,240+401
7001008000,20095,대봉성당,Daebong Catholic Church,대구광역시,중구,대봉2동,128.600723,35.855439,5,234+304+509+730+순환2
7001008100,20073,건들바위건너,Geondeulbawi,대구광역시,중구,대봉2동,128.598559,35.857453,2,234+730
7001008200,20077,건들바위앞,Geondeulbawi,대구광역시,중구,대봉2동,128.598504,35.858259,2,234+730
7001009100,3166,청라국민체육센터건너,Cheongna Sports Center,대구광역시,중구,대봉2동,128.601973,35.85674,2,240+401
7001002400,20078,상수도사업본부건너,Waterworks HQ,대구광역시,중구,대봉2동,128.596189,35.856487,5,204+304+509+남구1-1+순환2
7001000700,21867,대신센트럴자이,Daesin Central Xi,대구광역시,중구,대신동,128.578,35.863735,5,250+323+909+급행6+성서2
7001000500,21868,중부소방서건너,Jungbu Fire Station,대구광역시,중구,대신동,128.575559,35.863126,4,250+323+909+성서2
7001005700,1202,서문시장5지구앞,Seomun Market,대구광역시,중구,대신동,128.578583,35.868947,1,909
7001005600,1201,대신동광명맨션앞,Daesin-dong Gwangmyeong Mansion,대구광역시,중구,대신동,128.575547,35.866633,1,909
7001000800,21866,청라언덕(신남)역(1번출구),Cheongna Hill(Sinnam) Station,대구광역시,중구,대신동,128.581183,35.864692,4,250+323+909+성서2
7001005300,20067,계명대학교 대구동산병원앞1,Keimyung University Daegu Dongsan Hospital,대구광역시,중구,대신동,128.582339,35.868551,7,250+300+836+840+990+991+급행6
7001005400,1046,서문시장,Seomun Market,대구광역시,중구,대신동,128.582262,35.867392,9,250+300+323+405+651+808+836+급행6+성서2
7001010200,20091,동인초등학교건너,Dongin Elementary School,대구광역시,중구,동인동,128.610667,35.868609,5,518+724+805+909+가창2
7001011500,20101,동인찜갈비골목앞,Dongin Jjimgalbi Street,대구광역시,중구,동인동,128.604492,35.871211,5,156+306+403+425+650
7001009600,20107,국채보상운동기념공원,Gukchae Bosang Park,대구광역시,중구,동인동,128.603769,35.868256,4,306+323-1+403+805
7001009900,20092,중구청건너,Jung-gu Office,대구광역시,중구,동인동,128.607143,35.868751,7,518+724+805+909+가창2+급행3+급행5
7001010000,2061,중구청앞,Jung-gu Office,대구광역시,중구,동인동,128.606903,35.868983,7,518+724+805+909+가창2+급행3+급행5
7001010100,20093,동인초등학교앞,Dongin Elementary School,대구광역시,중구,동인동,128.610771,35.868409,5,518+724+805+909+가창2
7001010300,20104,대구시동인청사앞,City Hall Dongin Building,대구광역시,중구,동인동,128.601008,35.872199,3,524+급행6+동구2
7001010800,20105,태평상가건너,Taepyeong Shopping Center,대구광역시,중구,동인동,128.602482,35.873375,7,101-1+401+524+618+651+708+980
7001010900,116,태평상가앞2,Taepyeong Shopping Center,대구광역시,중구,동인동,128.603227,35.873407,1,524
7001011000,3188,동인네거리1,Dongin (4) Junction,대구광역시,중구,동인동,128.606095,35.872517,2,425+651
7001011100,549,동인네거리2,Dongin (4) Junction,대구광역시,중구,동인동,128.606795,35.872665,2,425+651
7001011200,20059,신천교1,Sincheongyo (Bridge),대구광역시,중구,동인동,128.60973,35.873102,2,425+651
7001011300,20057,신천교2,Sincheongyo (Bridge),대구광역시,중구,동인동,128.609836,35.87332,2,425+651
7001011400,20106,동인찜갈비골목건너,Dongin Jjimgalbi Street,대구광역시,중구,동인동,128.60419,35.870967,7,156+306+403+425+650+980+가창2
7001012700,20060,태평상가앞1,Taepyeong Shopping Center,대구광역시,중구,동인동,128.602583,35.873583,5,101+401+618+651+708
7061027400,20115,화성쌍용타운건너,Hwaseong Ssangyong Town,대구광역시,중구,삼덕동,128.611811,35.863498,1,가창2
7001009400,20075,삼덕교회,Samdeok Church,대구광역시,중구,삼덕동,128.600016,35.86615,5,234+240+309+939+동구2
7001009500,20102,삼덕성당앞,Samdeok Catholic Church,대구광역시,중구,삼덕동,128.599746,35.867511,5,234+240+309+939+동구2
7001007700,2075,방천시장(김광석길)건너,Bangcheon Market(KimKwangseok-gil),대구광역시,중구,삼덕동,128.60572,35.86268,8,309+403+609+649+840+939+990+991
7001009800,20100,경북대학교병원앞,Kyungpook National University hospital,대구광역시,중구,삼덕동,128.603254,35.865227,4,306+323+403+805
7001007600,20103,경북대학교치과병원,Kyungpook National University Dental hospital,대구광역시,중구,삼덕동,128.601487,35.863603,10,306+309+609+649+805+840+939+990+991+급행2
7001009700,20108,경북대학교병원건너,Kyungpook National University hospital,대구광역시,중구,삼덕동,128.603225,35.865799,4,306+323-1+403+805
7001004300,20123,경상감영공원건너,Gyeongsang-gamyeong Park,대구광역시,중구,성내1동,128.594449,35.872771,12,204+304+349+401+410+503+623+706+730+980+가창2+급행2
